volunteer_id,first_name,last_name,phone,email,skills,availability,registration_date
222,Aliya,Kairatov,+7 (767) 373-20-60,aliya.kairatov4063@gmail.com,Communication,Weekdays,2024-10-07
223,Kuanysh,Serikbayev,+7 (798) 379-95-82,kuanysh.serikbayev5563@gmail.com,Teaching,Weekdays,2015-11-05
224,Venera,Bekbolat,+7 (750) 713-97-58,venera.bekbolat6408@gmail.com,Logistics,Weekdays,2016-09-03
225,Serik,Nurpeisov,+7 (746) 850-52-26,serik.nurpeisov5651@yahoo.com,Logistics,Weekdays,2019-10-25
226,Aliya,Kairatov,+7 (725) 735-18-78,aliya.kairatov1919@yahoo.com,Community Support,Flexible,2023-05-23
227,Ulan,Ospanov,+7 (743) 182-26-89,ulan.ospanov5231@yahoo.com,Teaching,Weekends,2019-11-01
228,Kuanysh,Kairatov,+7 (777) 487-27-63,kuanysh.kairatov3074@outlook.com,Logistics,Flexible,2021-12-10
229,Yerbol,Serikbayev,+7 (770) 258-12-93,yerbol.serikbayev3193@outlook.com,Teaching,Flexible,2022-02-16
230,Farida,Omarov,+7 (766) 341-22-46,farida.omarov6810@yandex.kz,Teaching,Weekends,2019-08-08
231,Zhanar,Ismailov,+7 (725) 157-89-16,zhanar.ismailov994@outlook.com,Teaching,Flexible,2017-01-26
232,Gulnara,Serikbayev,+7 (730) 926-76-70,gulnara.serikbayev7344@mail.ru,Medical Aid,Weekends,2019-04-02
233,Alibek,Zhumabekov,+7 (721) 585-57-99,alibek.zhumabekov2427@outlook.com,Medical Aid,Weekends,2021-10-25
234,Elmira,Dauletov,+7 (757) 147-44-23,elmira.dauletov9188@yahoo.com,Medical Aid,Flexible,2021-04-14
235,Kamila,Ospanov,+7 (787) 805-53-21,kamila.ospanov9453@outlook.com,Fundraising,Weekends,2017-09-16
236,Sultan,Omarov,+7 (761) 190-53-20,sultan.omarov4001@yandex.kz,Logistics,Weekdays,2020-08-20
237,Aigul,Tolegenov,+7 (741) 458-90-64,aigul.tolegenov2580@gmail.com,Logistics,Flexible,2016-02-17
238,Serik,Akhmetov,+7 (757) 430-80-95,serik.akhmetov8216@gmail.com,Medical Aid,Flexible,2019-04-08
239,Serik,Magzumov,+7 (724) 977-35-99,serik.magzumov426@gmail.com,Communication,Weekends,2022-06-01
240,Arman,Omarov,+7 (748) 442-99-50,arman.omarov2774@yahoo.com,Fundraising,Weekdays,2020-02-17
241,Tamara,Nurgaliyev,+7 (711) 123-44-83,tamara.nurgaliyev1100@yahoo.com,Community Support,Weekdays,2021-08-27
242,Madina,Kadyrov,+7 (792) 111-81-53,madina.kadyrov3986@mail.ru,Communication,Weekends,2021-09-24
243,Tamara,Zhakenov,+7 (754) 350-70-49,tamara.zhakenov5398@yandex.kz,Logistics,Flexible,2024-03-21
244,Aidar,Zhumabekov,+7 (756) 715-45-46,aidar.zhumabekov5883@yandex.kz,Fundraising,Weekends,2020-09-21
245,Saule,Zhumabekov,+7 (798) 374-81-79,saule.zhumabekov6847@yahoo.com,Community Support,Weekends,2016-11-15
246,Dana,Zhumabekov,+7 (720) 382-30-82,dana.zhumabekov9855@yandex.kz,Medical Aid,Weekends,2017-05-10
247,Baurzhan,Nurgaliyev,+7 (776) 677-47-65,baurzhan.nurgaliyev6577@gmail.com,Fundraising,Weekdays,2021-12-19
248,Aigul,Bekbolat,+7 (713) 474-76-31,aigul.bekbolat1739@yahoo.com,Logistics,Weekdays,2023-08-12
249,Gulnara,Zhakenov,+7 (761) 795-56-86,gulnara.zhakenov1230@mail.ru,Community Support,Weekends,2021-04-12
250,Kuanysh,Nurgaliyev,+7 (728) 435-77-81,kuanysh.nurgaliyev515@yandex.kz,Communication,Weekdays,2024-11-23
251,Yerbol,Bekbolat,+7 (733) 893-43-53,yerbol.bekbolat582@mail.ru,Communication,Weekdays,2020-02-20
252,Alibek,Yermekbayev,+7 (724) 954-56-13,alibek.yermekbayev5395@yandex.kz,Community Support,Flexible,2019-09-08
253,Dana,Kairatov,+7 (714) 670-75-23,dana.kairatov4394@yahoo.com,Community Support,Weekends,2024-12-15
254,Dias,Kadyrov,+7 (777) 971-29-33,dias.kadyrov2251@gmail.com,Medical Aid,Weekdays,2017-08-25
255,Arman,Nurpeisov,+7 (713) 249-29-43,arman.nurpeisov7130@outlook.com,Medical Aid,Flexible,2024-04-28
256,Kamila,Aliyev,+7 (738) 977-90-52,kamila.aliyev8196@yandex.kz,Teaching,Weekdays,2018-06-19
257,Bibigul,Ismailov,+7 (718) 854-89-91,bibigul.ismailov1769@mail.ru,Fundraising,Flexible,2018-08-10
258,Aidana,Esenov,+7 (788) 526-77-43,aidana.esenov8264@yandex.kz,Fundraising,Flexible,2021-06-28
259,Kuanysh,Aliyev,+7 (731) 971-71-50,kuanysh.aliyev1957@yandex.kz,Medical Aid,Flexible,2024-06-26
260,Saltanat,Kadyrov,+7 (784) 622-17-12,saltanat.kadyrov3742@outlook.com,Medical Aid,Weekdays,2023-11-09
261,Arman,Nurpeisov,+7 (710) 309-20-95,arman.nurpeisov8851@outlook.com,Teaching,Weekdays,2024-09-13
262,Aliya,Dzhakishev,+7 (713) 577-95-88,aliya.dzhakishev2538@mail.ru,Logistics,Weekends,2018-02-27
263,Kanat,Bekbolat,+7 (738) 551-63-34,kanat.bekbolat3790@outlook.com,Community Support,Weekends,2017-02-06
264,Serik,Aliyev,+7 (744) 713-54-87,serik.aliyev6218@mail.ru,Community Support,Weekdays,2023-04-20
265,Aliya,Magzumov,+7 (740) 606-31-37,aliya.magzumov9122@gmail.com,Medical Aid,Flexible,2017-01-17
266,Madina,Tuleshov,+7 (741) 689-54-56,madina.tuleshov7381@gmail.com,Logistics,Weekdays,2017-12-21
267,Venera,Yermekbayev,+7 (746) 213-36-32,venera.yermekbayev1847@yahoo.com,Logistics,Weekdays,2023-11-04
268,Saule,Magzumov,+7 (728) 378-12-67,saule.magzumov66@yandex.kz,Communication,Weekends,2021-08-28
269,Marat,Tolegenov,+7 (786) 135-54-82,marat.tolegenov2426@gmail.com,Community Support,Flexible,2022-08-04
270,Zhanar,Dzhakishev,+7 (773) 722-84-38,zhanar.dzhakishev6644@yandex.kz,Medical Aid,Weekends,2015-09-06
271,Kanat,Suleimenov,+7 (771) 761-97-14,kanat.suleimenov1661@yandex.kz,Community Support,Weekdays,2017-03-24
272,Laura,Tolegenov,+7 (721) 162-62-66,laura.tolegenov1294@yandex.kz,Community Support,Weekdays,2017-03-12
273,Ulan,Esenov,+7 (726) 377-32-59,ulan.esenov2982@gmail.com,Communication,Weekends,2019-09-08
274,Laura,Zhumabekov,+7 (762) 396-54-23,laura.zhumabekov2151@gmail.com,Teaching,Flexible,2021-12-13
275,Dias,Akhmetov,+7 (715) 651-91-98,dias.akhmetov7886@gmail.com,Communication,Flexible,2016-10-21
276,Ruslan,Nurpeisov,+7 (718) 109-12-27,ruslan.nurpeisov7974@yandex.kz,Teaching,Weekends,2016-08-12
277,Oksana,Tolegenov,+7 (715) 228-86-46,oksana.tolegenov2335@outlook.com,Communication,Flexible,2015-08-08
278,Saule,Magzumov,+7 (771) 923-22-83,saule.magzumov9846@yahoo.com,Teaching,Weekends,2019-01-25
279,Gaukhar,Omarov,+7 (793) 979-78-94,gaukhar.omarov3053@mail.ru,Fundraising,Weekdays,2022-01-19
280,Yerlan,Nurgaliyev,+7 (768) 872-22-51,yerlan.nurgaliyev8533@yahoo.com,Medical Aid,Weekends,2018-08-04
281,Daniyar,Dzhakishev,+7 (781) 640-34-53,daniyar.dzhakishev8502@yahoo.com,Logistics,Weekdays,2017-04-09
282,Daniyar,Nurpeisov,+7 (771) 947-10-57,daniyar.nurpeisov5333@yahoo.com,Community Support,Weekdays,2024-02-24
283,Yerbol,Ismailov,+7 (714) 302-30-38,yerbol.ismailov9985@yandex.kz,Communication,Weekends,2017-06-28
284,Saule,Rakhimov,+7 (790) 338-82-13,saule.rakhimov3114@yandex.kz,Logistics,Flexible,2017-12-18
285,Alibek,Aliyev,+7 (785) 310-35-37,alibek.aliyev9409@gmail.com,Community Support,Flexible,2021-08-10
286,Kamila,Dzhakishev,+7 (715) 291-95-26,kamila.dzhakishev5509@yandex.kz,Fundraising,Weekdays,2020-04-21
287,Dana,Zhakenov,+7 (750) 376-51-73,dana.zhakenov4739@yahoo.com,Logistics,Weekends,2015-06-23
288,Serik,Yermekbayev,+7 (753) 404-33-48,serik.yermekbayev5400@yandex.kz,Teaching,Flexible,2019-06-01
289,Nazira,Magzumov,+7 (788) 723-81-24,nazira.magzumov4605@gmail.com,Logistics,Flexible,2023-08-04
290,Bakhyt,Kairatov,+7 (750) 118-59-96,bakhyt.kairatov6479@gmail.com,Communication,Weekdays,2024-11-16
291,Kanat,Yermekbayev,+7 (710) 948-84-40,kanat.yermekbayev255@mail.ru,Teaching,Flexible,2024-03-27
292,Zhanna,Serikbayev,+7 (770) 567-91-38,zhanna.serikbayev8423@mail.ru,Logistics,Weekdays,2019-06-20
293,Dias,Serikbayev,+7 (733) 606-11-82,dias.serikbayev6196@outlook.com,Fundraising,Flexible,2017-05-05
294,Aliya,Tuleshov,+7 (776) 125-36-73,aliya.tuleshov6884@yahoo.com,Logistics,Weekends,2016-01-22
295,Medet,Kadyrov,+7 (778) 830-93-49,medet.kadyrov2566@yahoo.com,Teaching,Weekdays,2015-07-21
296,Zhanna,Nurpeisov,+7 (728) 118-52-95,zhanna.nurpeisov6694@gmail.com,Medical Aid,Weekdays,2019-07-07
297,Ruslan,Tolegenov,+7 (733) 283-38-98,ruslan.tolegenov4690@gmail.com,Teaching,Weekends,2023-02-01
298,Zhanar,Bekbolat,+7 (714) 498-92-18,zhanar.bekbolat7030@mail.ru,Fundraising,Flexible,2021-08-28
299,Saule,Mambetalin,+7 (710) 798-28-49,saule.mambetalin3397@yandex.kz,Teaching,Flexible,2015-08-14
300,Dana,Nurgaliyev,+7 (785) 287-46-43,dana.nurgaliyev465@yandex.kz,Teaching,Flexible,2023-01-08
301,Gulnara,Abdirov,+7 (714) 547-77-54,gulnara.abdirov9011@yandex.kz,Community Support,Weekdays,2021-04-20
302,Bibigul,Omarov,+7 (752) 610-89-46,bibigul.omarov4628@outlook.com,Teaching,Weekdays,2020-03-08
303,Tamara,Esenov,+7 (710) 559-75-90,tamara.esenov6323@gmail.com,Medical Aid,Weekdays,2024-10-17
304,Marat,Kadyrov,+7 (714) 322-65-61,marat.kadyrov5389@yandex.kz,Medical Aid,Weekdays,2019-02-25
305,Baurzhan,Aliyev,+7 (740) 770-19-85,baurzhan.aliyev907@yandex.kz,Fundraising,Weekdays,2022-02-21
306,Arman,Dzhakishev,+7 (768) 258-67-55,arman.dzhakishev680@yandex.kz,Communication,Weekends,2024-05-11
307,Tamara,Akhmetov,+7 (735) 316-58-60,tamara.akhmetov6435@yahoo.com,Communication,Weekends,2019-11-03
308,Saule,Tolegenov,+7 (722) 877-44-74,saule.tolegenov5540@outlook.com,Community Support,Flexible,2019-07-16
309,Zhanna,Bekbolat,+7 (764) 230-46-51,zhanna.bekbolat1283@yahoo.com,Logistics,Weekdays,2024-08-17
310,Kanat,Zhakenov,+7 (715) 250-21-17,kanat.zhakenov5452@outlook.com,Medical Aid,Flexible,2022-02-23
311,Dana,Ismailov,+7 (757) 305-38-92,dana.ismailov2241@yandex.kz,Communication,Flexible,2024-02-22
312,Nazira,Nurgaliyev,+7 (777) 801-66-62,nazira.nurgaliyev9473@gmail.com,Community Support,Flexible,2021-05-11
313,Baurzhan,Yermekbayev,+7 (743) 302-17-81,baurzhan.yermekbayev6467@gmail.com,Fundraising,Weekends,2015-10-16
314,Gulnara,Ospanov,+7 (767) 334-99-94,gulnara.ospanov7876@yahoo.com,Fundraising,Flexible,2020-12-20
315,Ruslan,Zhakenov,+7 (770) 798-45-72,ruslan.zhakenov9010@mail.ru,Community Support,Flexible,2016-06-11
316,Madina,Abdirov,+7 (798) 919-71-18,madina.abdirov6398@yahoo.com,Medical Aid,Weekends,2021-01-04
317,Zhanar,Tuleshov,+7 (751) 992-12-15,zhanar.tuleshov4621@gmail.com,Community Support,Weekends,2022-09-10
318,Arman,Kairatov,+7 (724) 854-50-22,arman.kairatov2383@mail.ru,Fundraising,Weekends,2015-10-25
319,Dias,Omarov,+7 (724) 347-50-29,dias.omarov5564@outlook.com,Logistics,Flexible,2022-01-09
320,Kanat,Ospanov,+7 (713) 578-32-59,kanat.ospanov9055@outlook.com,Medical Aid,Weekdays,2017-07-08
321,Askar,Yermekbayev,+7 (723) 661-89-19,askar.yermekbayev3920@mail.ru,Community Support,Flexible,2015-10-05
322,Ruslan,Serikbayev,+7 (786) 664-89-89,ruslan.serikbayev1133@outlook.com,Community Support,Weekdays,2019-01-21
323,Saule,Nurgaliyev,+7 (753) 680-18-42,saule.nurgaliyev8666@gmail.com,Communication,Weekdays,2015-08-09
324,Aliya,Nurgaliyev,+7 (713) 389-99-83,aliya.nurgaliyev2132@yandex.kz,Logistics,Weekends,2020-05-25
325,Madina,Dzhakishev,+7 (756) 777-54-22,madina.dzhakishev2640@outlook.com,Fundraising,Weekdays,2023-05-06
326,Alibek,Abdirov,+7 (788) 196-80-13,alibek.abdirov9721@outlook.com,Community Support,Weekdays,2017-11-08
327,Timur,Omarov,+7 (724) 615-70-75,timur.omarov9113@yahoo.com,Medical Aid,Weekends,2018-04-25
328,Gulnara,Dzhakishev,+7 (748) 416-82-62,gulnara.dzhakishev3697@outlook.com,Communication,Weekends,2022-04-13
329,Bolat,Tolegenov,+7 (730) 581-30-91,bolat.tolegenov5310@gmail.com,Fundraising,Weekends,2023-09-20
330,Kairat,Nurpeisov,+7 (746) 549-64-62,kairat.nurpeisov4650@yahoo.com,Fundraising,Weekends,2020-05-07
331,Gaukhar,Baimukhanov,+7 (716) 571-45-89,gaukhar.baimukhanov5988@mail.ru,Fundraising,Flexible,2017-01-17
332,Dinara,Bekbolat,+7 (771) 283-97-44,dinara.bekbolat9109@mail.ru,Logistics,Weekends,2019-08-06
333,Farida,Aliyev,+7 (784) 559-38-68,farida.aliyev1706@gmail.com,Medical Aid,Flexible,2021-01-16
334,Madina,Kairatov,+7 (722) 381-88-61,madina.kairatov9996@yandex.kz,Medical Aid,Weekdays,2016-08-16
335,Marlen,Nurpeisov,+7 (724) 459-79-80,marlen.nurpeisov8288@outlook.com,Logistics,Weekends,2018-06-25
336,Aidana,Omarov,+7 (770) 609-37-87,aidana.omarov7101@yandex.kz,Fundraising,Weekdays,2024-03-28
337,Aigul,Ospanov,+7 (771) 240-51-16,aigul.ospanov5509@gmail.com,Fundraising,Flexible,2020-05-16
338,Arman,Zhumabekov,+7 (716) 883-38-55,arman.zhumabekov9882@gmail.com,Logistics,Flexible,2021-01-16
339,Nurlan,Baimukhanov,+7 (762) 913-60-28,nurlan.baimukhanov8106@outlook.com,Logistics,Flexible,2021-06-18
340,Tamara,Abdirov,+7 (736) 643-14-49,tamara.abdirov7394@outlook.com,Medical Aid,Flexible,2021-02-18
341,Nurlan,Yermekbayev,+7 (753) 646-66-87,nurlan.yermekbayev1737@gmail.com,Medical Aid,Weekends,2019-02-08
342,Saltanat,Magzumov,+7 (774) 969-71-51,saltanat.magzumov621@gmail.com,Teaching,Weekdays,2023-06-16
343,Asel,Ospanov,+7 (755) 897-53-22,asel.ospanov7630@gmail.com,Logistics,Flexible,2019-07-06
344,Aidar,Esenov,+7 (726) 585-78-68,aidar.esenov3952@outlook.com,Teaching,Weekends,2023-07-19
345,Askar,Magzumov,+7 (794) 368-96-56,askar.magzumov895@outlook.com,Teaching,Weekends,2023-02-04
346,Dana,Rakhimov,+7 (721) 215-28-13,dana.rakhimov2135@yandex.kz,Communication,Weekends,2015-12-14
347,Rauan,Akhmetov,+7 (788) 143-75-92,rauan.akhmetov6606@mail.ru,Teaching,Flexible,2024-12-14
348,Daniyar,Yermekbayev,+7 (792) 460-49-33,daniyar.yermekbayev3883@mail.ru,Community Support,Flexible,2024-11-03
349,Askar,Baimukhanov,+7 (797) 296-89-30,askar.baimukhanov480@yahoo.com,Communication,Weekends,2022-03-13
350,Saule,Zhumabekov,+7 (765) 436-99-17,saule.zhumabekov2108@mail.ru,Community Support,Weekends,2017-03-24
351,Tamara,Esenov,+7 (795) 320-30-18,tamara.esenov5642@mail.ru,Communication,Weekdays,2016-02-07
352,Gaukhar,Esenov,+7 (712) 162-46-93,gaukhar.esenov6221@gmail.com,Community Support,Weekdays,2023-04-10
353,Asel,Kairatov,+7 (745) 645-40-72,asel.kairatov2728@yahoo.com,Communication,Weekdays,2024-03-26
354,Saltanat,Kadyrov,+7 (778) 383-79-32,saltanat.kadyrov9318@yandex.kz,Teaching,Flexible,2018-12-12
355,Dinara,Kairatov,+7 (794) 258-37-57,dinara.kairatov8008@mail.ru,Logistics,Weekdays,2020-10-19
356,Kuanysh,Aliyev,+7 (745) 747-15-86,kuanysh.aliyev6328@gmail.com,Teaching,Flexible,2018-12-24
357,Ulan,Mambetalin,+7 (742) 109-80-42,ulan.mambetalin4565@yahoo.com,Fundraising,Weekends,2017-03-23
358,Bakhyt,Abdirov,+7 (766) 898-19-66,bakhyt.abdirov308@outlook.com,Teaching,Weekends,2017-06-21
359,Ruslan,Zhumabekov,+7 (798) 310-26-46,ruslan.zhumabekov3476@yandex.kz,Fundraising,Weekdays,2024-01-19
360,Tamara,Dzhakishev,+7 (778) 462-97-56,tamara.dzhakishev4034@gmail.com,Fundraising,Flexible,2020-01-11
361,Gulnara,Ismailov,+7 (790) 580-12-27,gulnara.ismailov3467@gmail.com,Teaching,Flexible,2019-06-22
362,Kairat,Mambetalin,+7 (760) 637-55-74,kairat.mambetalin908@gmail.com,Teaching,Weekends,2019-02-03
363,Oksana,Baimukhanov,+7 (713) 438-23-26,oksana.baimukhanov6155@yandex.kz,Communication,Flexible,2019-06-09
364,Daniyar,Nurpeisov,+7 (718) 286-72-86,daniyar.nurpeisov5188@yandex.kz,Community Support,Weekdays,2016-12-24
365,Marat,Yermekbayev,+7 (714) 477-26-60,marat.yermekbayev5005@mail.ru,Communication,Weekends,2015-01-04
366,Nazira,Tuleshov,+7 (787) 548-40-77,nazira.tuleshov9058@yahoo.com,Fundraising,Weekends,2021-05-08
367,Marat,Akhmetov,+7 (734) 758-84-51,marat.akhmetov5286@yahoo.com,Community Support,Flexible,2017-02-24
368,Bibigul,Zhumabekov,+7 (741) 659-81-17,bibigul.zhumabekov504@yahoo.com,Teaching,Weekends,2021-04-21
369,Aidar,Esenov,+7 (715) 975-32-35,aidar.esenov3885@outlook.com,Teaching,Weekends,2021-08-12
370,Bibigul,Zhakenov,+7 (754) 417-13-44,bibigul.zhakenov4793@gmail.com,Communication,Weekends,2020-07-04
371,Bibigul,Aliyev,+7 (797) 744-16-16,bibigul.aliyev7574@gmail.com,Community Support,Weekdays,2022-05-19
372,Saule,Ismailov,+7 (711) 504-82-42,saule.ismailov7778@gmail.com,Community Support,Flexible,2023-07-13
373,Alibek,Aliyev,+7 (783) 586-69-81,alibek.aliyev7500@mail.ru,Medical Aid,Weekends,2023-01-12
374,Marlen,Omarov,+7 (715) 924-99-90,marlen.omarov4856@mail.ru,Community Support,Weekdays,2024-11-22
375,Madina,Tolegenov,+7 (720) 508-49-75,madina.tolegenov6939@outlook.com,Medical Aid,Flexible,2020-06-16
376,Serik,Kairatov,+7 (726) 798-39-88,serik.kairatov5508@mail.ru,Fundraising,Weekends,2018-06-13
377,Dinara,Yermekbayev,+7 (731) 751-38-35,dinara.yermekbayev5892@yandex.kz,Logistics,Weekends,2020-12-13
378,Yerlan,Nurpeisov,+7 (765) 370-74-77,yerlan.nurpeisov3939@yandex.kz,Community Support,Weekends,2022-01-09
379,Saule,Serikbayev,+7 (713) 126-66-84,saule.serikbayev8739@mail.ru,Community Support,Flexible,2016-10-03
380,Nazira,Ospanov,+7 (748) 255-45-96,nazira.ospanov5484@yandex.kz,Medical Aid,Weekdays,2022-12-13
381,Nazira,Omarov,+7 (737) 397-84-40,nazira.omarov3239@yahoo.com,Medical Aid,Weekdays,2024-08-08
382,Ruslan,Bekbolat,+7 (733) 227-80-79,ruslan.bekbolat3722@yandex.kz,Community Support,Weekends,2018-01-08
383,Farida,Kadyrov,+7 (754) 205-82-61,farida.kadyrov4805@gmail.com,Teaching,Flexible,2022-04-21
384,Rauan,Akhmetov,+7 (760) 407-76-45,rauan.akhmetov548@yahoo.com,Fundraising,Flexible,2018-06-18
385,Bakhyt,Akhmetov,+7 (715) 904-31-66,bakhyt.akhmetov7871@yahoo.com,Logistics,Flexible,2015-01-16
386,Timur,Baimukhanov,+7 (767) 269-20-71,timur.baimukhanov6157@gmail.com,Fundraising,Weekdays,2016-12-10
387,Baurzhan,Nurgaliyev,+7 (746) 311-49-37,baurzhan.nurgaliyev6246@outlook.com,Logistics,Weekdays,2018-12-07
388,Laura,Esenov,+7 (777) 498-34-26,laura.esenov1400@gmail.com,Communication,Weekends,2015-09-14
389,Madina,Kairatov,+7 (732) 368-87-29,madina.kairatov1064@yahoo.com,Medical Aid,Flexible,2016-10-02
390,Saule,Mambetalin,+7 (776) 518-81-66,saule.mambetalin5008@yandex.kz,Communication,Flexible,2024-11-02
391,Dana,Yermekbayev,+7 (791) 706-72-93,dana.yermekbayev2708@mail.ru,Fundraising,Weekdays,2019-08-20
392,Yerbol,Zhakenov,+7 (722) 239-69-83,yerbol.zhakenov5059@yahoo.com,Communication,Flexible,2015-12-27
393,Askar,Esenov,+7 (776) 638-46-59,askar.esenov225@gmail.com,Medical Aid,Weekends,2015-08-01
394,Askar,Akhmetov,+7 (741) 608-47-57,askar.akhmetov6140@outlook.com,Communication,Flexible,2021-07-27
395,Kanat,Kairatov,+7 (743) 725-66-20,kanat.kairatov5656@outlook.com,Teaching,Weekends,2017-06-16
396,Saltanat,Suleimenov,+7 (777) 825-36-87,saltanat.suleimenov9962@yahoo.com,Communication,Weekdays,2018-02-25
397,Sultan,Tolegenov,+7 (752) 172-99-76,sultan.tolegenov1819@yandex.kz,Logistics,Weekdays,2021-03-14
398,Zhanna,Abdirov,+7 (745) 377-28-60,zhanna.abdirov7745@mail.ru,Medical Aid,Weekends,2021-01-16
399,Tamara,Ismailov,+7 (767) 558-71-18,tamara.ismailov2046@mail.ru,Fundraising,Weekends,2023-08-28
400,Kuanysh,Yermekbayev,+7 (723) 363-84-30,kuanysh.yermekbayev4188@gmail.com,Community Support,Weekends,2018-12-11
401,Oksana,Dzhakishev,+7 (744) 293-77-66,oksana.dzhakishev8400@gmail.com,Teaching,Weekends,2018-10-14
402,Gulnara,Omarov,+7 (741) 883-40-85,gulnara.omarov7658@outlook.com,Logistics,Flexible,2017-04-19
403,Oksana,Aliyev,+7 (761) 221-29-39,oksana.aliyev9028@outlook.com,Communication,Flexible,2018-09-09
404,Dana,Rakhimov,+7 (788) 268-96-63,dana.rakhimov1840@yandex.kz,Fundraising,Weekdays,2017-10-16
405,Elmira,Abdirov,+7 (727) 146-22-38,elmira.abdirov1615@gmail.com,Logistics,Weekends,2021-02-17
406,Kamila,Esenov,+7 (741) 398-64-75,kamila.esenov1420@gmail.com,Fundraising,Weekends,2017-04-09
407,Sultan,Tuleshov,+7 (745) 648-72-30,sultan.tuleshov7834@gmail.com,Community Support,Flexible,2021-07-27
408,Baurzhan,Aliyev,+7 (713) 974-68-36,baurzhan.aliyev5837@mail.ru,Fundraising,Flexible,2023-04-07
409,Medet,Dzhakishev,+7 (763) 146-73-98,medet.dzhakishev6155@gmail.com,Teaching,Flexible,2019-10-05
410,Gaukhar,Omarov,+7 (725) 349-13-58,gaukhar.omarov3908@yandex.kz,Fundraising,Weekdays,2021-01-07
411,Tamara,Ospanov,+7 (774) 496-23-11,tamara.ospanov9206@outlook.com,Fundraising,Flexible,2015-11-23
412,Erlan,Yermekbayev,+7 (785) 745-13-77,erlan.yermekbayev6381@yahoo.com,Logistics,Weekends,2023-01-20
413,Daniyar,Kadyrov,+7 (798) 292-85-99,daniyar.kadyrov4043@mail.ru,Medical Aid,Weekends,2017-10-25
414,Serik,Nurgaliyev,+7 (785) 784-27-15,serik.nurgaliyev1190@yandex.kz,Teaching,Weekends,2021-11-02
415,Ruslan,Dzhakishev,+7 (746) 336-47-56,ruslan.dzhakishev12@mail.ru,Logistics,Weekdays,2019-08-11
416,Askar,Kairatov,+7 (755) 500-92-50,askar.kairatov1108@yandex.kz,Fundraising,Weekdays,2019-05-24
417,Tamara,Rakhimov,+7 (756) 212-14-63,tamara.rakhimov3233@mail.ru,Community Support,Flexible,2020-04-22
418,Gulnara,Magzumov,+7 (755) 240-34-95,gulnara.magzumov2910@outlook.com,Communication,Flexible,2023-06-11
419,Rauan,Tolegenov,+7 (743) 369-87-36,rauan.tolegenov2465@mail.ru,Logistics,Flexible,2015-12-11
420,Kamila,Nurpeisov,+7 (732) 971-95-22,kamila.nurpeisov4666@yahoo.com,Community Support,Flexible,2024-02-27
421,Gulnara,Tuleshov,+7 (786) 422-21-16,gulnara.tuleshov7496@gmail.com,Teaching,Weekends,2019-02-27
422,Kamila,Suleimenov,+7 (751) 315-30-27,kamila.suleimenov168@gmail.com,Community Support,Flexible,2017-05-11
423,Nazira,Rakhimov,+7 (764) 430-12-82,nazira.rakhimov8049@yahoo.com,Community Support,Flexible,2023-06-08
424,Baurzhan,Suleimenov,+7 (723) 895-64-60,baurzhan.suleimenov2297@outlook.com,Communication,Weekdays,2024-09-28
425,Bakhyt,Esenov,+7 (787) 538-10-67,bakhyt.esenov743@gmail.com,Communication,Flexible,2023-01-11
426,Venera,Abdirov,+7 (768) 705-26-88,venera.abdirov3198@yahoo.com,Medical Aid,Weekends,2022-03-21
427,Serik,Esenov,+7 (718) 122-48-95,serik.esenov4561@yandex.kz,Teaching,Weekends,2017-09-05
428,Kuanysh,Ismailov,+7 (784) 650-46-18,kuanysh.ismailov7850@mail.ru,Medical Aid,Weekdays,2023-09-07
429,Serik,Abdirov,+7 (723) 675-65-98,serik.abdirov8018@yahoo.com,Community Support,Flexible,2015-12-21
430,Rauan,Serikbayev,+7 (773) 242-17-77,rauan.serikbayev9761@gmail.com,Communication,Weekends,2018-05-13
431,Timur,Baimukhanov,+7 (786) 285-13-12,timur.baimukhanov8963@yahoo.com,Communication,Weekdays,2018-09-03
432,Zarina,Yermekbayev,+7 (765) 599-30-90,zarina.yermekbayev1250@yandex.kz,Logistics,Weekdays,2015-01-14
433,Madina,Ospanov,+7 (722) 667-57-24,madina.ospanov9180@outlook.com,Teaching,Flexible,2020-07-13
434,Dias,Magzumov,+7 (748) 238-12-15,dias.magzumov2166@yandex.kz,Fundraising,Weekends,2021-12-10
435,Tamara,Baimukhanov,+7 (740) 561-86-95,tamara.baimukhanov5354@gmail.com,Communication,Weekends,2021-10-02
436,Sultan,Tolegenov,+7 (775) 899-11-45,sultan.tolegenov2483@gmail.com,Teaching,Flexible,2017-04-22
437,Marat,Ismailov,+7 (732) 806-47-15,marat.ismailov629@yahoo.com,Fundraising,Weekends,2015-07-25
438,Bolat,Tuleshov,+7 (792) 441-92-71,bolat.tuleshov5985@yandex.kz,Communication,Weekdays,2022-07-15
439,Askar,Dauletov,+7 (711) 964-98-20,askar.dauletov7411@yandex.kz,Fundraising,Flexible,2017-11-13
440,Zarina,Yermekbayev,+7 (753) 265-93-24,zarina.yermekbayev4825@gmail.com,Teaching,Weekdays,2022-11-08
441,Dinara,Suleimenov,+7 (780) 819-34-23,dinara.suleimenov2992@yandex.kz,Medical Aid,Flexible,2021-04-06
442,Gulnara,Suleimenov,+7 (787) 568-77-37,gulnara.suleimenov1251@gmail.com,Teaching,Weekdays,2018-06-20
